game_pk,season,official_date,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_probable_pitcher_id,away_probable_pitcher_id,venue_id,venue_name,day_night,doubleheader
823683,2026,2026-07-09,142,Minnesota Twins,114,Cleveland Guardians,2,5,641927.0,668909.0,3312,Target Field,day,N
824577,2026,2026-07-09,145,Chicago White Sox,111,Boston Red Sox,1,2,641743.0,663776.0,4,Rate Field,day,N
824251,2026,2026-07-09,116,Detroit Tigers,133,Athletics,4,1,664285.0,660761.0,2394,Comerica Park,night,N
823846,2026,2026-07-09,146,Miami Marlins,136,Seattle Mariners,8,4,676083.0,682243.0,4169,loanDepot park,night,N
824494,2026,2026-07-09,113,Cincinnati Reds,143,Philadelphia Phillies,0,1,663903.0,666200.0,2602,Great American Ball Park,night,N
823034,2026,2026-07-09,138,St. Louis Cardinals,158,Milwaukee Brewers,4,8,669467.0,701656.0,2889,Busch Stadium,night,N
822877,2026,2026-07-09,140,Texas Rangers,108,Los Angeles Angels,7,6,543135.0,672282.0,5325,Globe Life Field,night,N
823277,2026,2026-07-09,135,San Diego Padres,109,Arizona Diamondbacks,1,3,656288.0,518876.0,2680,Petco Park,night,N
823201,2026,2026-07-09,137,San Francisco Giants,115,Colorado Rockies,8,2,687931.0,663372.0,2395,Oracle Park,night,N
824252,2026,2026-07-10,116,Detroit Tigers,143,Philadelphia Phillies,10,2,656427.0,605400.0,2394,Comerica Park,night,N
822709,2026,2026-07-10,120,Washington Nationals,147,New York Yankees,3,5,687223.0,677960.0,3309,Nationals Park,night,N
824817,2026,2026-07-10,110,Baltimore Orioles,118,Kansas City Royals,5,3,687064.0,679883.0,2,Oriole Park at Camden Yards,night,N
824493,2026,2026-07-10,113,Cincinnati Reds,112,Chicago Cubs,4,0,668881.0,684007.0,2602,Great American Ball Park,night,N
822955,2026,2026-07-10,139,Tampa Bay Rays,136,Seattle Mariners,7,2,607259.0,622491.0,12,Tropicana Field,night,N
823845,2026,2026-07-10,146,Miami Marlins,114,Cleveland Guardians,2,3,645261.0,800048.0,4169,loanDepot park,night,N
823604,2026,2026-07-10,121,New York Mets,111,Boston Red Sox,2,6,690997.0,543243.0,3289,Citi Field,night,N
824575,2026,2026-07-10,145,Chicago White Sox,133,Athletics,14,1,680732.0,682052.0,4,Rate Field,night,N
822878,2026,2026-07-10,140,Texas Rangers,117,Houston Astros,7,3,615698.0,686613.0,5325,Globe Life Field,night,N
823685,2026,2026-07-10,142,Minnesota Twins,108,Los Angeles Angels,3,4,805673.0,680570.0,3312,Target Field,night,N
823033,2026,2026-07-10,138,St. Louis Cardinals,144,Atlanta Braves,2,1,681517.0,519242.0,2889,Busch Stadium,night,N
823278,2026,2026-07-10,135,San Diego Padres,141,Toronto Blue Jays,3,5,676664.0,669456.0,2680,Petco Park,night,N
823927,2026,2026-07-10,119,Los Angeles Dodgers,109,Arizona Diamondbacks,3,9,669165.0,593958.0,22,UNIQLO Field at Dodger Stadium,night,N
823200,2026,2026-07-10,137,San Francisco Giants,115,Colorado Rockies,3,4,592662.0,685299.0,2395,Oracle Park,night,N
823357,2026,2026-07-11,134,Pittsburgh Pirates,158,Milwaukee Brewers,7,6,677952.0,687075.0,31,PNC Park,day,S
823356,2026,2026-07-11,134,Pittsburgh Pirates,158,Milwaukee Brewers,3,2,696149.0,675660.0,31,PNC Park,day,S
823682,2026,2026-07-11,142,Minnesota Twins,108,Los Angeles Angels,5,3,657746.0,696270.0,3312,Target Field,day,N
824576,2026,2026-07-11,145,Chicago White Sox,133,Athletics,1,0,663542.0,695611.0,4,Rate Field,day,N
823198,2026,2026-07-11,137,San Francisco Giants,115,Colorado Rockies,4,2,641816.0,607536.0,2395,Oracle Park,day,N
822711,2026,2026-07-11,120,Washington Nationals,147,New York Yankees,2,4,676571.0,693645.0,3309,Nationals Park,day,N
823603,2026,2026-07-11,121,New York Mets,111,Boston Red Sox,0,4,642547.0,700842.0,3289,Citi Field,day,N
822953,2026,2026-07-11,139,Tampa Bay Rays,136,Seattle Mariners,6,1,643377.0,669302.0,12,Tropicana Field,day,N
823844,2026,2026-07-11,146,Miami Marlins,114,Cleveland Guardians,1,4,691587.0,676440.0,4169,loanDepot park,day,N
824249,2026,2026-07-11,116,Detroit Tigers,143,Philadelphia Phillies,2,4,663554.0,650911.0,2394,Comerica Park,night,N
824813,2026,2026-07-11,110,Baltimore Orioles,118,Kansas City Royals,6,1,680694.0,702070.0,2,Oriole Park at Camden Yards,night,N
822875,2026,2026-07-11,140,Texas Rangers,117,Houston Astros,3,9,677958.0,663567.0,5325,Globe Life Field,night,N
824492,2026,2026-07-11,113,Cincinnati Reds,112,Chicago Cubs,3,5,666157.0,665871.0,2602,Great American Ball Park,night,N
823030,2026,2026-07-11,138,St. Louis Cardinals,144,Atlanta Braves,4,1,669461.0,625643.0,2889,Busch Stadium,night,N
823276,2026,2026-07-11,135,San Diego Padres,141,Toronto Blue Jays,8,7,621111.0,702056.0,2680,Petco Park,night,N
823926,2026,2026-07-11,119,Los Angeles Dodgers,109,Arizona Diamondbacks,2,9,808967.0,694297.0,22,UNIQLO Field at Dodger Stadium,night,N
823358,2026,2026-07-12,134,Pittsburgh Pirates,158,Milwaukee Brewers,14,5,694973.0,688107.0,31,PNC Park,day,N
824814,2026,2026-07-12,110,Baltimore Orioles,118,Kansas City Royals,8,2,669358.0,607625.0,2,Oriole Park at Camden Yards,day,N
822708,2026,2026-07-12,120,Washington Nationals,147,New York Yankees,3,5,676917.0,701542.0,3309,Nationals Park,day,N
824491,2026,2026-07-12,113,Cincinnati Reds,112,Chicago Cubs,4,8,671096.0,571510.0,2602,Great American Ball Park,day,N
823602,2026,2026-07-12,121,New York Mets,111,Boston Red Sox,2,3,804267.0,801139.0,3289,Citi Field,day,N
822951,2026,2026-07-12,139,Tampa Bay Rays,136,Seattle Mariners,2,8,693855.0,676106.0,12,Tropicana Field,day,N
824250,2026,2026-07-12,116,Detroit Tigers,143,Philadelphia Phillies,0,5,669373.0,554430.0,2394,Comerica Park,day,N
823842,2026,2026-07-12,146,Miami Marlins,114,Cleveland Guardians,2,5,663969.0,676282.0,4169,loanDepot park,day,N
823681,2026,2026-07-12,142,Minnesota Twins,108,Los Angeles Angels,4,2,671737.0,667755.0,3312,Target Field,day,N
824574,2026,2026-07-12,145,Chicago White Sox,133,Athletics,9,1,702273.0,669372.0,4,Rate Field,day,N
823029,2026,2026-07-12,138,St. Louis Cardinals,144,Atlanta Braves,3,4,669160.0,664849.0,2889,Busch Stadium,day,N
822876,2026,2026-07-12,140,Texas Rangers,117,Houston Astros,6,5,669022.0,664299.0,5325,Globe Life Field,day,N
823199,2026,2026-07-12,137,San Francisco Giants,115,Colorado Rockies,3,1,686790.0,547179.0,2395,Oracle Park,day,N
823925,2026,2026-07-12,119,Los Angeles Dodgers,109,Arizona Diamondbacks,3,5,686218.0,683352.0,22,UNIQLO Field at Dodger Stadium,day,N
823274,2026,2026-07-12,135,San Diego Padres,141,Toronto Blue Jays,5,4,608566.0,592332.0,2680,Petco Park,day,N
823440,2026,2026-07-16,143,Philadelphia Phillies,121,New York Mets,1,4,605400.0,681035.0,2681,Citizens Bank Park,night,N
824766,2026,2026-07-17,111,Boston Red Sox,139,Tampa Bay Rays,10,0,687562.0,643377.0,3,Fenway Park,day,S
824737,2026,2026-07-17,111,Boston Red Sox,139,Tampa Bay Rays,5,3,700842.0,669438.0,3,Fenway Park,night,S
823524,2026,2026-07-17,147,New York Yankees,119,Los Angeles Dodgers,1,2,543037.0,808963.0,3313,Yankee Stadium,night,N
824901,2026,2026-07-17,144,Atlanta Braves,140,Texas Rangers,15,1,519242.0,615698.0,4705,Truist Park,night,N
822789,2026,2026-07-17,141,Toronto Blue Jays,145,Chicago White Sox,4,12,693686.0,641743.0,14,Rogers Centre,night,N
823766,2026,2026-07-17,158,Milwaukee Brewers,146,Miami Marlins,2,1,701656.0,645261.0,32,American Family Field,night,N
824655,2026,2026-07-17,112,Chicago Cubs,142,Minnesota Twins,2,5,607067.0,641927.0,17,Wrigley Field,night,N
824170,2026,2026-07-17,117,Houston Astros,110,Baltimore Orioles,2,3,663567.0,665152.0,2392,Daikin Park,night,N
824090,2026,2026-07-17,118,Kansas City Royals,135,San Diego Padres,7,6,607625.0,650633.0,7,Kauffman Stadium,night,N
824332,2026,2026-07-17,115,Colorado Rockies,113,Cincinnati Reds,2,7,687312.0,663903.0,19,Coors Field,night,N
824009,2026,2026-07-17,108,Los Angeles Angels,116,Detroit Tigers,1,2,672282.0,675512.0,1,Angel Stadium,night,N
824981,2026,2026-07-17,133,Athletics,120,Washington Nationals,4,23,695611.0,676917.0,2529,Sutter Health Park,night,N
825060,2026,2026-07-17,109,Arizona Diamondbacks,138,St. Louis Cardinals,4,5,518876.0,700241.0,15,Chase Field,night,N
823115,2026,2026-07-17,136,Seattle Mariners,137,San Francisco Giants,0,7,682243.0,694738.0,680,T-Mobile Park,night,N
824414,2026,2026-07-18,114,Cleveland Guardians,134,Pittsburgh Pirates,1,7,668909.0,683003.0,5,Progressive Field,day,S
824412,2026,2026-07-18,114,Cleveland Guardians,134,Pittsburgh Pirates,5,3,671106.0,682254.0,5,Progressive Field,night,S
824657,2026,2026-07-18,112,Chicago Cubs,142,Minnesota Twins,6,2,571510.0,671737.0,17,Wrigley Field,day,N
823441,2026,2026-07-18,143,Philadelphia Phillies,121,New York Mets,6,1,666200.0,640455.0,2681,Citizens Bank Park,day,N
822790,2026,2026-07-18,141,Toronto Blue Jays,145,Chicago White Sox,1,0,669456.0,663436.0,14,Rogers Centre,day,N
824331,2026,2026-07-18,115,Colorado Rockies,113,Cincinnati Reds,10,3,608372.0,695076.0,19,Coors Field,day,N
824169,2026,2026-07-18,117,Houston Astros,110,Baltimore Orioles,2,4,681293.0,669432.0,2392,Daikin Park,day,N
824088,2026,2026-07-18,118,Kansas City Royals,135,San Diego Padres,6,1,677976.0,656288.0,7,Kauffman Stadium,day,N
825059,2026,2026-07-18,109,Arizona Diamondbacks,138,St. Louis Cardinals,5,3,694297.0,669160.0,15,Chase Field,day,N
824738,2026,2026-07-18,111,Boston Red Sox,139,Tampa Bay Rays,7,6,663776.0,693855.0,3,Fenway Park,day,N
824899,2026,2026-07-18,144,Atlanta Braves,140,Texas Rangers,6,7,702566.0,669022.0,4705,Truist Park,day,N
823763,2026,2026-07-18,158,Milwaukee Brewers,146,Miami Marlins,8,6,675660.0,676974.0,32,American Family Field,day,N
823116,2026,2026-07-18,136,Seattle Mariners,137,San Francisco Giants,4,3,693433.0,657277.0,680,T-Mobile Park,night,N
824979,2026,2026-07-18,133,Athletics,120,Washington Nationals,15,1,669372.0,641793.0,2529,Sutter Health Park,night,N
824008,2026,2026-07-18,108,Los Angeles Angels,116,Detroit Tigers,0,7,680570.0,669373.0,1,Angel Stadium,night,N
822786,2026,2026-07-19,141,Toronto Blue Jays,145,Chicago White Sox,0,3,702056.0,680732.0,14,Rogers Centre,day,N
823523,2026,2026-07-19,147,New York Yankees,119,Los Angeles Dodgers,2,8,693645.0,808967.0,3313,Yankee Stadium,day,S
823521,2026,2026-07-19,147,New York Yankees,119,Los Angeles Dodgers,2,1,642232.0,694361.0,3313,Yankee Stadium,night,S
824739,2026,2026-07-19,111,Boston Red Sox,139,Tampa Bay Rays,6,1,543243.0,663556.0,3,Fenway Park,day,N
823439,2026,2026-07-19,143,Philadelphia Phillies,121,New York Mets,1,6,660604.0,690997.0,2681,Citizens Bank Park,day,N
824897,2026,2026-07-19,144,Atlanta Braves,140,Texas Rangers,8,5,656550.0,543135.0,4705,Truist Park,day,N
824411,2026,2026-07-19,114,Cleveland Guardians,134,Pittsburgh Pirates,1,7,676282.0,694973.0,5,Progressive Field,day,N
824168,2026,2026-07-19,117,Houston Astros,110,Baltimore Orioles,2,5,686613.0,687064.0,2392,Daikin Park,day,N
824086,2026,2026-07-19,118,Kansas City Royals,135,San Diego Padres,2,19,702070.0,608566.0,7,Kauffman Stadium,day,N
823764,2026,2026-07-19,158,Milwaukee Brewers,146,Miami Marlins,3,1,688107.0,691587.0,32,American Family Field,day,N
824653,2026,2026-07-19,112,Chicago Cubs,142,Minnesota Twins,10,1,684007.0,805673.0,17,Wrigley Field,day,N
824330,2026,2026-07-19,115,Colorado Rockies,113,Cincinnati Reds,6,9,663372.0,668881.0,19,Coors Field,day,N
824978,2026,2026-07-19,133,Athletics,120,Washington Nationals,2,5,682052.0,656492.0,2529,Sutter Health Park,day,N
824007,2026,2026-07-19,108,Los Angeles Angels,116,Detroit Tigers,3,2,696270.0,663554.0,1,Angel Stadium,day,N
823113,2026,2026-07-19,136,Seattle Mariners,137,San Francisco Giants,6,3,669302.0,592662.0,680,T-Mobile Park,day,N
825057,2026,2026-07-19,109,Arizona Diamondbacks,138,St. Louis Cardinals,8,7,593958.0,669467.0,15,Chase Field,day,N
824410,2026,2026-07-20,114,Cleveland Guardians,142,Minnesota Twins,13,4,676440.0,657746.0,5,Progressive Field,night,N
823522,2026,2026-07-20,147,New York Yankees,134,Pittsburgh Pirates,8,5,677960.0,677952.0,3313,Yankee Stadium,night,N
822788,2026,2026-07-20,141,Toronto Blue Jays,139,Tampa Bay Rays,1,7,656302.0,607259.0,14,Rogers Centre,night,N
824736,2026,2026-07-20,111,Boston Red Sox,110,Baltimore Orioles,6,5,801139.0,669358.0,3,Fenway Park,night,N
823436,2026,2026-07-20,143,Philadelphia Phillies,119,Los Angeles Dodgers,10,7,650911.0,686218.0,2681,Citizens Bank Park,night,N
824898,2026,2026-07-20,144,Atlanta Braves,135,San Diego Padres,3,2,693821.0,676664.0,4705,Truist Park,night,N
824087,2026,2026-07-20,118,Kansas City Royals,137,San Francisco Giants,4,3,608379.0,686790.0,7,Kauffman Stadium,night,N
823762,2026,2026-07-20,158,Milwaukee Brewers,121,New York Mets,8,3,694819.0,642547.0,32,American Family Field,night,N
824654,2026,2026-07-20,112,Chicago Cubs,116,Detroit Tigers,6,8,592791.0,656427.0,17,Wrigley Field,night,N
822874,2026,2026-07-20,140,Texas Rangers,145,Chicago White Sox,3,10,594798.0,607200.0,5325,Globe Life Field,night,N
824167,2026,2026-07-20,117,Houston Astros,146,Miami Marlins,8,5,669854.0,676083.0,2392,Daikin Park,night,N
824328,2026,2026-07-20,115,Colorado Rockies,120,Washington Nationals,3,7,607536.0,674841.0,19,Coors Field,night,N
825058,2026,2026-07-20,109,Arizona Diamondbacks,133,Athletics,2,5,683352.0,605488.0,15,Chase Field,night,N
823112,2026,2026-07-20,136,Seattle Mariners,113,Cincinnati Reds,8,0,669923.0,671096.0,680,T-Mobile Park,night,N
824006,2026,2026-07-20,108,Los Angeles Angels,138,St. Louis Cardinals,3,2,667755.0,681517.0,1,Angel Stadium,night,N
824409,2026,2026-07-21,114,Cleveland Guardians,142,Minnesota Twins,5,2,800048.0,696070.0,5,Progressive Field,night,N
823437,2026,2026-07-21,143,Philadelphia Phillies,119,Los Angeles Dodgers,1,2,554430.0,680736.0,2681,Citizens Bank Park,night,N
822787,2026,2026-07-21,141,Toronto Blue Jays,139,Tampa Bay Rays,2,12,592332.0,656876.0,14,Rogers Centre,night,N
824895,2026,2026-07-21,144,Atlanta Braves,135,San Diego Padres,3,8,625643.0,621111.0,4705,Truist Park,night,N
824085,2026,2026-07-21,118,Kansas City Royals,137,San Francisco Giants,3,2,679883.0,641816.0,7,Kauffman Stadium,night,N
823760,2026,2026-07-21,158,Milwaukee Brewers,121,New York Mets,0,4,687075.0,804267.0,32,American Family Field,night,N
824652,2026,2026-07-21,112,Chicago Cubs,116,Detroit Tigers,11,2,656849.0,664285.0,17,Wrigley Field,night,N
822871,2026,2026-07-21,140,Texas Rangers,145,Chicago White Sox,10,0,677958.0,702273.0,5325,Globe Life Field,night,N
824165,2026,2026-07-21,117,Houston Astros,146,Miami Marlins,5,3,837227.0,663969.0,2392,Daikin Park,night,N
824329,2026,2026-07-21,115,Colorado Rockies,120,Washington Nationals,8,7,547179.0,687223.0,19,Coors Field,night,N
824005,2026,2026-07-21,108,Los Angeles Angels,138,St. Louis Cardinals,5,1,700712.0,669461.0,1,Angel Stadium,night,N
825056,2026,2026-07-21,109,Arizona Diamondbacks,133,Athletics,6,5,684442.0,678022.0,15,Chase Field,night,N
823114,2026,2026-07-21,136,Seattle Mariners,113,Cincinnati Reds,2,4,622491.0,695505.0,680,T-Mobile Park,night,N
